label,area,perimeter,solidity,extent,mean_intensity,max_intensity,min_intensity,eccentricity,major_axis_length,minor_axis_length,orientation,circularity,intensity_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation
106,794.0,105.7401153701776,0.9624242424242424,0.7351851851851852,21.065491183879093,89.0,0.0,0.5922057843023977,35.488068288564826,28.59581570687988,-1.2614876559190855,0.892382010181326,15.125444992452142,196.25506072874495,0.10430113184258781,0.045284647059547954,0.5766382673027419
107,1586.0,181.63961030678928,0.946865671641791,0.6478758169934641,90.81588902900378,255.0,11.0,0.9059090013887591,71.43485555529277,30.25069037013212,0.2274789234162897,0.6040764764276353,33.95784271288122,1059.392998678996,0.03965187607327928,0.02242304517406599,0.5177936088120798
108,1515.0,146.2670273047588,0.974903474903475,0.7007400555041629,122.74191419141914,255.0,9.0,0.6342004981545231,50.07947602259234,38.719879793810804,-0.7301958006935467,0.8898762723174914,54.583246069204996,1367.6014986376022,0.07011805105539089,0.04542120729746499,0.7678657985609509
109,2870.0,232.5512985522207,0.9315157416423239,0.5809716599190283,22.40801393728223,141.0,0.0,0.7975655417712012,79.29519400800574,47.83342218257158,0.6745938875071599,0.666890027130477,13.750834192996804,231.45165997811023,0.09516972514171453,0.03767392345924913,0.3805542741172832
110,952.0,124.22539674441619,0.9242718446601942,0.6592797783933518,30.84453781512605,163.0,0.0,0.7275535750878285,42.51653874944353,29.168508372080034,-0.7854690489430526,0.7752218901635806,25.79991270091084,314.0631929046564,0.07271311267366098,0.036778031963189295,0.7693970859118889
111,1494.0,151.4386001800126,0.9485714285714286,0.6910268270120259,49.57898259705489,193.0,0.0,0.6045520604292405,49.750735444900585,39.629726026728854,1.0314421278251162,0.8186293069469045,33.63681307950583,528.3766504517025,0.06555761773677396,0.028022022451224395,0.767066661993412
112,2855.0,217.71677477306463,0.9212649241690868,0.7388716356107661,22.719789842381786,140.0,0.0,0.6083504499993417,69.15239417799602,54.88407879245706,-1.48647509538851,0.7568889978611929,16.684586381535176,229.12209516783471,0.0969143156873505,0.037487727067254756,0.5892242495053703
113,1781.0,163.82337649086287,0.9493603411513859,0.6462264150943396,70.05446378439079,255.0,4.0,0.3324578689779203,49.49268609328456,46.67744846071506,-1.454093942137913,0.8339154843630309,33.387653151100466,779.7958357432043,0.052636190633761376,0.023329142891959177,0.6521720049843316
114,644.0,137.84062043356596,0.930635838150289,0.6110056925996205,28.09006211180124,79.0,0.0,0.9674319658872167,60.25876107585427,15.253370950268208,0.047304236604109914,0.4259330036220382,13.732062065384453,330.1896551724138,0.08677231999840715,0.042338031578650605,0.11251275691302239
115,2536.0,192.89444430272832,0.9723926380368099,0.7052280311457174,58.65654574132492,246.0,0.0,0.6127554986437073,64.29127340268465,50.80762839564442,-0.9437430719495482,0.8564848285973992,35.49753318916748,630.2405984634047,0.05694940881096855,0.022804659053123368,0.7493833698005486
116,2243.0,174.95331880577402,0.9833406400701447,0.8138606676342526,91.97503343736068,255.0,0.0,0.4049060790417791,55.92944366988011,51.139550005585114,0.7813178023175827,0.9208624560664,47.83778971457571,934.1082686158064,0.04977336358611909,0.02029424054932954,0.7962114839746829
117,1088.0,139.63961030678928,0.9036544850498339,0.6430260047281324,87.01011029411765,255.0,4.0,0.7685614978984171,48.3767976172194,30.9503100561329,1.2887503127730682,0.7011670564712691,52.400859550254346,835.4138915318742,0.05454386451252898,0.026598783536621047,0.8483035579329316
118,2321.0,182.2670273047588,0.9764408918805216,0.7695623342175066,100.36492890995261,255.0,2.0,0.5431669947463904,59.59739630798027,50.0394452494359,-0.3895006396623869,0.8779479791399069,55.638620955601816,1063.0671674768007,0.06345475344359582,0.026662198887917057,0.827513324646827
119,1403.0,146.8528137423857,0.947972972972973,0.6633569739952718,51.94226657163222,145.0,1.0,0.6965675871450678,50.62420472081581,36.32242049321918,-0.6292001837652219,0.8175286678140893,26.50437804032691,576.5162241887905,0.058722869193445715,0.026291362050111927,0.5829756732456081
120,1324.0,135.53910524340094,0.9778434268833087,0.738015607580825,30.66842900302115,146.0,0.0,0.5213607580455112,44.53774676126869,38.00567913894356,-1.5427651314504973,0.9056671603998058,22.981232332621463,337.10530482977043,0.08625651237233961,0.03379643067365486,0.6776900352744908
121,2415.0,189.78174593052023,0.973397823458283,0.7835820895522388,57.405797101449274,241.0,0.0,0.7320202491798451,67.47713599158452,45.97101715670045,0.22686449266944073,0.8425935372540388,40.07714258399621,611.8940170940172,0.05805720820411628,0.02292009069314167,0.8100427077779515
122,921.0,117.81118318204308,0.940755873340143,0.7321144674085851,16.14332247557003,63.0,0.0,0.46218716318135156,36.54421590449057,32.40676751146513,0.2492251894414181,0.8338663698441909,10.38159449557737,177.3782816229117,0.10715649609102228,0.05069843863066349,0.1444369851874785
123,2041.0,172.40916292848976,0.9756214149139579,0.6885964912280702,80.91033806957374,255.0,4.0,0.7091356917076795,60.80848108694289,42.87435934167732,-0.9185772448015872,0.8628437986838554,32.543361130695565,867.2875816993466,0.040194307726803546,0.021615980720669347,0.5796260974761785
124,2338.0,182.8528137423857,0.9774247491638796,0.7695852534562212,105.90290846877673,255.0,15.0,0.6495959682272854,62.70487808873835,47.673239956586606,0.11981708252243284,0.8787211417922469,52.72129603583554,1020.5101054481545,0.07048347468407147,0.036028119507908615,0.8165122051893694
125,1848.0,160.36753236814712,0.9803713527851459,0.7857142857142857,48.84199134199134,161.0,0.0,0.6680676010536445,56.372718835104294,41.94697305661593,0.12865128458537545,0.9029816766581357,28.38651611827803,494.14205816554806,0.061076667383762856,0.024955605724075063,0.6877096822807377
126,910.0,119.49747468305833,0.974304068522484,0.774468085106383,32.33076923076923,135.0,0.0,0.8377820593448239,46.366046732741125,25.316083199155614,-0.03727506843272265,0.800817954043933,17.2388342095047,333.6689895470383,0.06935528857842231,0.03564694367763718,0.4342584681137695
127,2208.0,203.19595949289334,0.9093904448105437,0.775008775008775,61.458786231884055,255.0,0.0,0.896427373857515,81.235119231383,36.00264631699703,0.006195026075076901,0.6720147375132014,38.08851158116835,652.3378823529413,0.05407356801006547,0.022693382722220202,0.7678423918508278
128,915.0,120.53910524340094,0.9261133603238867,0.6079734219269103,43.033879781420765,143.0,0.0,0.7519443334785895,42.877097683572636,28.26572362306157,1.0385175836284497,0.7913617066828988,24.362201972467435,421.1374570446735,0.0626968520277042,0.0322059929427481,0.6294620545866624
129,1447.0,148.95331880577402,0.9678929765886287,0.6851325757575758,39.986869384934344,143.0,0.0,0.7287223041697373,52.13767951406232,35.704368802885966,0.6433257192951279,0.8195548541622949,24.762712880819592,405.5449275362318,0.06354612175149464,0.028311919703748255,0.6645487116237244
130,1815.0,177.6812408671319,0.971107544141252,0.6547619047619048,31.531129476584024,158.0,0.0,0.8668304243788886,69.16556575784536,34.48616300605797,-0.3681903299208673,0.7224425823909729,24.630648908756573,340.77882909521,0.08232070158228873,0.032557373408635855,0.720917268018839
131,1478.0,145.88225099390854,0.9717291255752795,0.7510162601626016,34.68403247631935,160.0,0.0,0.6922417605803899,51.143377129349886,36.90841972238986,1.0489308536252215,0.8727289573203514,23.356469276872506,333.89602233077454,0.0835834845482917,0.03238744280773843,0.6966768073678145
132,2384.0,190.48023074035524,0.9651821862348178,0.6713601802309209,39.64555369127517,249.0,0.0,0.679494995356627,64.71411999615285,47.47946477112265,0.4987919410837213,0.8256886183260039,31.938368008332986,424.1193058568329,0.07986771265196287,0.028008698293395178,0.794127280345382
133,372.0,75.76955262170047,0.9370277078085643,0.6642857142857143,45.74731182795699,130.0,5.0,0.7065048957431637,26.295215895344104,18.60933871988506,1.2624580014885098,0.8142604819622606,21.2828018377293,499.9204545454545,0.0666138324580229,0.04473868110233983,0.4332239812512518
134,2438.0,184.2670273047588,0.9775461106655974,0.7776714513556618,24.12797374897457,131.0,0.0,0.3423082142933744,57.79119457284301,54.29989683249773,0.22325478346466163,0.9022944915826558,21.937360225491346,257.2246503496503,0.09802040591499361,0.03853348721756273,0.7369124527584242
135,1780.0,164.16042558696057,0.9642470205850487,0.7355371900826446,91.85280898876404,255.0,11.0,0.6404367638873832,54.51971020017983,41.87173201599046,-0.027795134309946307,0.8300283528381343,41.259737944582845,994.389211136891,0.04091676359077846,0.02181930727819493,0.7032374355410286
136,1281.0,150.22539674441617,0.9488888888888889,0.7023026315789473,19.23575331772053,79.0,0.0,0.8595870540996066,57.60715583331229,29.436642021685316,-0.21536581619441442,0.7133000828345466,14.602054182109939,215.87102321582108,0.10880985405162014,0.04478217251934577,0.4988366929170808
137,1575.0,153.78174593052023,0.9686346863468634,0.7159090909090909,29.189206349206348,109.0,0.0,0.7158528107675081,53.88521831044879,37.625418926892216,0.07904743776194174,0.8369140284299108,17.56933866925219,296.045545880777,0.08804469329894277,0.03292899813337403,0.511589255234662
138,2574.0,192.2670273047588,0.9772209567198178,0.7688172043010753,60.088189588189586,255.0,0.0,0.5459167211450868,62.89144756772082,52.69293544943206,-0.3803343773111458,0.8750014714989571,53.37610093583516,659.6414868105513,0.056951733600249056,0.023662286355900373,0.8853455309272239
139,2302.0,178.50966799187808,0.9833404527979496,0.7619993379675604,48.511294526498695,229.0,0.0,0.4911007695210422,58.27257254414397,50.76139930050482,-1.0425065607327557,0.9078031780917131,28.70186792813305,515.0326621923938,0.06143634711852488,0.024103004207884797,0.6852592413342037
140,2059.0,173.6812408671319,0.9572291957229195,0.7194269741439553,30.711996114618746,166.0,0.0,0.4373904972853177,54.425318960813335,48.94314796905261,0.8871064629154988,0.8577493232631306,22.76177079365593,327.83679675620886,0.08530249344545157,0.03155882427989477,0.6836857095834931
141,743.0,104.08326112068522,0.9712418300653595,0.7320197044334975,42.869448183041726,114.0,0.0,0.7675783717934687,38.58534875979517,24.73147616132926,0.49591427695288776,0.8618603388034348,22.262061363277553,456.5985815602837,0.06450977973581806,0.03443917884306095,0.5263545249338863
142,605.0,106.46803743153546,0.859375,0.5109797297297297,38.63636363636363,126.0,1.0,0.865588420370394,40.5424106094816,20.30186002187946,-0.610520449504955,0.6706975832669989,22.34958908417345,384.79577464788736,0.0627078600598428,0.037718812122585474,0.5993545257742168
143,1686.0,154.2670273047588,0.9751301330248698,0.7330434782608696,26.223606168446025,94.0,0.0,0.5414872078805403,50.65423928412423,42.5854742825493,-0.46279077817592545,0.8902689211673052,15.200336757103672,271.046439628483,0.08749973664210128,0.035048846311046204,0.40763978181298643
144,2103.0,174.2670273047588,0.9727104532839963,0.7353146853146854,12.757964812173086,61.0,0.0,0.6498952832442785,59.77490057680253,45.43034488868616,-0.9782770381524605,0.8701992222901332,10.203255428803567,123.54421397379915,0.1376268237024948,0.06196436731606257,0.4011505496882892
145,2924.0,199.3380951166243,0.9845117845117846,0.7993439037725533,66.90834473324213,241.0,0.0,0.31509050351253165,62.69582065649293,59.502197649262094,0.1387903724404944,0.924712279314528,35.22703109396409,691.2237762237763,0.051161107666402965,0.019896303133506005,0.7195856918812722
146,1097.0,144.5685424949238,0.9673721340388007,0.6754926108374384,13.744758432087512,96.0,0.0,0.8445236201223858,53.43343759282096,28.614583933288895,0.15038247120914902,0.6595821384816813,13.571060567376945,133.43124312431243,0.1418419938977682,0.06107840106706847,0.6316501710325442
147,1113.0,135.29646455628165,0.9712041884816754,0.6745454545454546,46.98382749326146,155.0,2.0,0.8028338767471567,50.235303814620465,29.95042827153586,0.3633645932380198,0.7640682123526741,20.221098392793408,464.8579492003763,0.052696947450087746,0.031037086898068902,0.4207179018816081
148,2431.0,189.09545442950497,0.9786634460547504,0.7606382978723404,39.963800904977376,136.0,0.0,0.7443667372689233,68.27275981918999,45.590571755792794,0.1845123074959593,0.8543437457198889,27.82582908902859,425.7118130679359,0.08056152038292975,0.02605996525298753,0.7217477661292243
149,1535.0,171.09545442950497,0.9040047114252061,0.5912942989214176,4.291205211726385,26.0,0.0,0.8432734347920577,62.965931099330426,33.84323111469506,1.143200132616386,0.6589330647329981,4.7854850618413165,42.3303457106274,0.22525678327627938,0.1289532163758862,0.07417743517933983
150,1366.0,136.81118318204307,0.977110157367668,0.796037296037296,9.010980966325036,53.0,0.0,0.44790812069687597,44.20893479228085,39.526306346802045,-0.09268612919465713,0.9171014196804346,7.8064449143142856,100.46889507892296,0.14193135213278152,0.07262845052233673,0.15325469150367876
151,3747.0,231.48023074035524,0.982175622542595,0.780625,12.872965038697625,109.0,0.0,0.5338447844424865,75.46898902400329,63.81525559997842,0.02783882652630803,0.8787508212805992,13.845187843075298,148.1953342618384,0.13586259806338477,0.057476570770104096,0.6346072284069963
152,3701.0,236.06601717798213,0.9811770943796394,0.7638802889576883,5.249932450689003,60.0,0.0,0.7502658931221813,84.61236914546367,55.94030114838086,1.4884190994078055,0.8345685284577655,7.092620969652926,63.26488939307999,0.2105797025871991,0.10658888526923503,0.529696907332491
153,2650.0,192.65180361560903,0.9807549962990377,0.7632488479262672,3.9313207547169813,35.0,0.0,0.495085345705515,62.37154119673577,54.191161023875075,-1.131635322667615,0.897241968369119,4.7013245976626745,44.3423645320197,0.22878082983549863,0.126967463706725,0.04451204844306232
154,3775.0,237.58073580374355,0.9741935483870968,0.7641700404858299,1.6680794701986754,26.0,0.0,0.6354017292104818,79.12199329080654,61.09655860151658,1.1469240718182456,0.840435471339006,2.9353792392896527,22.909395973154364,0.31884334490895616,0.1872365948553932,0.061033084866262306
155,2473.0,186.16652224137044,0.9821286735504369,0.7493939393939394,2.020622725434695,25.0,0.0,0.6336742567144462,63.92822194518678,49.454871520742195,0.9699837495372139,0.8966662196185997,3.0333067025208575,21.39488117001828,0.29727411198867204,0.18347231137542053,0.029761788834079404
156,1261.0,134.29646455628165,0.9662835249042145,0.7505952380952381,3.950039651070579,27.0,0.0,0.5544709429896434,43.94293856163276,36.56944900054598,1.0011553324387874,0.8786092903242096,4.417887052599929,36.45172413793104,0.235195625311791,0.13411754122134073,-0.037262532896718006
157,2621.0,192.4030662740799,0.9725417439703155,0.7932808716707022,1.6783670354826403,23.0,0.0,0.29122692358437535,59.2317161236095,56.66425825754864,-1.5243769420515803,0.8897190859280703,2.791759239825702,19.50559284116331,0.32418827322843496,0.20474993534040717,0.008861996106291032
158,1183.0,153.39696961967,0.9464,0.8215277777777777,1.2603550295857988,15.0,0.0,0.9157804672853911,61.79318988253986,24.82103569504184,-0.020437968692296565,0.6317729807710922,2.2714760080591083,12.014388489208633,0.3552550017027177,0.21708268013833973,0.03634114345494097
159,3556.0,226.99494936611666,0.9769230769230769,0.7827426810477658,0.9893138357705287,17.0,0.0,0.6035038243466233,75.42639727981685,60.141999910709174,-1.499765132591426,0.8672398543136832,2.1218236318504924,16.58052434456929,0.36762501352521343,0.2329033979182285,0.04685955921218947
160,858.0,111.39696961966999,0.9629629629629629,0.7096774193548387,4.103729603729604,30.0,0.0,0.7507770221161422,40.79996450411244,26.950650047508343,1.0913246288490384,0.8688611894843844,4.789967184006123,47.90441176470588,0.23031986106427593,0.13487074992350592,-0.009531821319415231
161,1385.0,138.95331880577402,0.9753521126760564,0.7328042328042328,35.07509025270758,231.0,0.0,0.6290813624251874,47.665776177961035,37.052488818169245,0.7143435618450656,0.9014087911494827,40.46939558212438,553.145038167939,0.08674699097701716,0.03756473687494241,0.8395568150257235
